"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","SIC_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110040509857","AIRS/AFS","4508300480","AIR MINOR","3532","PRIMARY","MINING MACHINERY AND EQUIPMENT, EXCEPT OIL AND GAS FIELD MACHINERY AND EQUIPMENT"
"110040509875","AIRS/AFS","4508300484","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040509884","AIRS/AFS","4508300485","AIR MINOR","3715","PRIMARY","TRUCK TRAILERS"
"110040509893","AIRS/AFS","4508300486","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040509900","AIRS/AFS","4508300487","AIR MINOR","3471","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110040509919","AIRS/AFS","4508300488","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040509928","AIRS/AFS","4508300489","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110040509937","AIRS/AFS","4508300491","AIR MINOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110040509946","AIRS/AFS","4508300492","AIR MINOR","3535","PRIMARY","CONVEYORS AND CONVEYING EQUIPMENT"
"110040509955","AIRS/AFS","4508300494","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040509964","AIRS/AFS","4508300495","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040509973","AIRS/AFS","4508300497","AIR MINOR","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110040509991","AIRS/AFS","4500900026","AIR MINOR","2421","PRIMARY","SAWMILLS AND PLANING MILLS, GENERAL"
"110040510015","AIRS/AFS","4501100037","AIR MINOR","7261","PRIMARY","FUNERAL SERVICE AND CREMATORIES"
"110040510033","AIRS/AFS","4501900412","AIR MINOR","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110040510042","AIRS/AFS","4501900529","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110040510051","AIRS/AFS","4504100105","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510060","AIRS/AFS","4504100107","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510079","AIRS/AFS","4504100112","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510088","AIRS/AFS","4504100113","AIR MINOR","4911","PRIMARY","ELECTRIC SERVICES"
"110040510097","AIRS/AFS","4504100116","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510104","AIRS/AFS","4507900186","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510113","AIRS/AFS","4507900189","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510122","AIRS/AFS","4507900194","AIR MINOR","3357","PRIMARY","DRAWING AND INSULATING OF NONFERROUS WIRE"
"110040510177","AIRS/AFS","4504100117","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510195","AIRS/AFS","4504100124","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510202","AIRS/AFS","4504100128","AIR MINOR","2038","PRIMARY","FROZEN SPECIALTIES, NOT ELSEWHERE CLASSIFIED"
"110040510202","OSHA-OIS","316205996","OSHA ESTABLISHMENT","2038","PRIMARY","FROZEN SPECIALTIES, NOT ELSEWHERE CLASSIFIED"
"110040510220","AIRS/AFS","4504100130","AIR MINOR","2396","PRIMARY","AUTOMOTIVE TRIMMINGS, APPAREL FINDINGS, AND RELATED PRODUCTS"
"110040510239","AIRS/AFS","4504700109","AIR MINOR","2421","PRIMARY","SAWMILLS AND PLANING MILLS, GENERAL"
"110040510248","AIRS/AFS","4504700111","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510257","AIRS/AFS","4504700112","AIR MINOR","2493","PRIMARY","RECONSTITUTED WOOD PRODUCTS"
"110040510266","AIRS/AFS","4504700116","AIR MINOR","3321","PRIMARY","GRAY AND DUCTILE IRON FOUNDRIES"
"110040510284","AIRS/AFS","4506300171","AIR SYNTHETIC MINOR","5032","PRIMARY","BRICK, STONE, AND RELATED CONSTRUCTION MATERIALS"
"110040510293","AIRS/AFS","4506300174","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510300","AIRS/AFS","4506300175","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510328","AIRS/AFS","4506300177","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510337","AIRS/AFS","4507900211","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510346","AIRS/AFS","4507900229","AIR MINOR","3621","PRIMARY","MOTORS AND GENERATORS"
"110040510355","AIRS/AFS","4501300067","AIR MINOR","7261","PRIMARY","FUNERAL SERVICE AND CREMATORIES"
"110040510364","AIRS/AFS","4501300069","AIR MINOR","6553","PRIMARY","CEMETERY SUBDIVIDERS AND DEVELOPERS"
"110040510373","AIRS/AFS","4501300074","AIR MINOR","2511","PRIMARY","WOOD HOUSEHOLD FURNITURE, EXCEPT UPHOLSTERED"
"110040510382","AIRS/AFS","4501300075","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510391","AIRS/AFS","4502100093","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510408","AIRS/AFS","4502100094","AIR MINOR","5169","PRIMARY","CHEMICALS AND ALLIED PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110040510417","AIRS/AFS","4502100097","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510417","NPDES","SC0049140","ICIS-NPDES MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110040510426","AIRS/AFS","4502100099","AIR MINOR","3479","PRIMARY","COATING, ENGRAVING, AND ALLIED SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510435","AIRS/AFS","4502100100","AIR MINOR","7261","PRIMARY","FUNERAL SERVICE AND CREMATORIES"
"110040510444","AIRS/AFS","4502100534","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110040510462","AIRS/AFS","4504300065","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510471","AIRS/AFS","4504300066","AIR MINOR","2499","PRIMARY","WOOD PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110040510480","AIRS/AFS","4504300067","AIR MINOR","3731","PRIMARY","SHIP BUILDING AND REPAIRING"
"110040510499","AIRS/AFS","4504300068","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510505","AIRS/AFS","4504300069","AIR MINOR","4911","PRIMARY","ELECTRIC SERVICES"
"110040510514","AIRS/AFS","4504300070","AIR MINOR","2499","PRIMARY","WOOD PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110040510523","AIRS/AFS","4504700127","AIR MINOR","7694","PRIMARY","ARMATURE REWINDING SHOPS"
"110040510532","AIRS/AFS","4504700128","AIR MINOR","7261","PRIMARY","FUNERAL SERVICE AND CREMATORIES"
"110040510541","AIRS/AFS","4504700129","AIR MINOR","7261","PRIMARY","FUNERAL SERVICE AND CREMATORIES"
"110040510550","AIRS/AFS","4506300178","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510569","AIRS/AFS","4506300181","AIR MINOR","2824","PRIMARY","MANMADE ORGANIC FIBERS, EXCEPT CELLULOSIC"
"110040510569","AIRS/AFS","4506300181","AIR MINOR","3732","SECONDARY","BOAT BUILDING AND REPAIRING"
"110040510578","AIRS/AFS","4506300184","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510587","AIRS/AFS","4506300185","AIR MINOR","3443","PRIMARY","FABRICATED PLATE WORK (BOILER SHOPS)"
"110040510596","AIRS/AFS","4506300186","AIR MINOR","3531","PRIMARY","CONSTRUCTION MACHINERY AND EQUIPMENT"
"110040510612","AIRS/AFS","4506300549","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510612","AIR","SC0000004506300549","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510621","AIRS/AFS","4506390551","AIR SYNTHETIC MINOR","1629","PRIMARY","HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED"
"110040510621","AIR","SC0000004506300551","AIR MINOR","1629","PRIMARY","HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED"
"110040510621","AIRS/AFS","4506300551","AIR MINOR","1629","PRIMARY","HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED"
"110040510630","AIRS/AFS","4506390552","AIR MINOR","3295","SECONDARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110040510630","AIRS/AFS","4506300552","AIR MINOR","7359","PRIMARY","EQUIPMENT RENTAL AND LEASING, NOT ELSEWHERE CLASSIFIED"
"110040510630","AIRS/AFS","4506390552","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110040510649","AIRS/AFS","4506500018","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510658","AIRS/AFS","4507900231","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510667","AIRS/AFS","4507900232","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510676","AIRS/AFS","4507900236","AIR MINOR","7699","PRIMARY","REPAIR SHOPS AND RELATED SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510685","AIRS/AFS","4507900238","AIR MINOR","4953","PRIMARY","REFUSE SYSTEMS"
"110040510694","AIRS/AFS","4507900243","AIR MINOR","3275","PRIMARY","GYPSUM PRODUCTS"
"110040510701","AIRS/AFS","4507900245","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510710","AIRS/AFS","4507900246","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510729","AIRS/AFS","4507900248","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510738","AIRS/AFS","4507900253","AIR MINOR","5511","SECONDARY","MOTOR VEHICLE DEALERS (NEW AND USED)"
"110040510738","AIRS/AFS","4507900253","AIR MINOR","7532","PRIMARY","TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS"
"110040510756","AIR","SC00019000255","AIR MINOR","3993","PRIMARY","SIGNS AND ADVERTISING SPECIALTIES"
"110040510756","AIRS/AFS","4507900255","AIR MINOR","3993","PRIMARY","SIGNS AND ADVERTISING SPECIALTIES"
"110040510783","AIRS/AFS","4508500140","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510792","AIRS/AFS","4508500141","AIR MINOR","4953","PRIMARY","REFUSE SYSTEMS"
"110040510809","AIRS/AFS","4508500143","AIR MINOR","2434","PRIMARY","WOOD KITCHEN CABINETS"
"110040510818","AIRS/AFS","4508500144","AIR MINOR","2824","PRIMARY","MANMADE ORGANIC FIBERS, EXCEPT CELLULOSIC"
"110040510827","AIRS/AFS","4508500145","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510836","AIRS/AFS","4508500146","AIR MINOR","4959","PRIMARY","SANITARY SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510845","AIRS/AFS","4506700048","AIR MINOR","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110040510854","AIRS/AFS","4508700030","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510872","AIRS/AFS","4508700038","AIR MINOR","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110040510881","AIRS/AFS","4508700039","AIR MINOR","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110040510890","AIRS/AFS","4508700041","AIR MINOR","3498","PRIMARY","FABRICATED PIPE AND PIPE FITTINGS"
"110040510907","AIRS/AFS","4501500081","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110040510907","AIR","SC0000004501500081","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110040510916","AIRS/AFS","4501500086","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510934","AIRS/AFS","4501500099","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510952","AIRS/AFS","4502300064","AIR MINOR","2819","PRIMARY","INDUSTRIAL INORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110040510961","AIRS/AFS","4502300065","AIR MINOR","2992","PRIMARY","LUBRICATING OILS AND GREASES"
"110040510970","AIRS/AFS","4502300066","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040510989","AIRS/AFS","4502300067","AIR SYNTHETIC MINOR","8734","PRIMARY","TESTING LABORATORIES"
"110040510998","AIRS/AFS","4502300542","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110040510998","AIRS/AFS","4502390542","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110040510998","AIR","SC0000004502300542","AIR EMISSIONS CLASSIFICATION UNKNOWN","3273","PRIMARY","READY-MIXED CONCRETE"
"110040511014","AIRS/AFS","4506900105","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040511032","AIRS/AFS","4508900038","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040511041","AIRS/AFS","4508900041","AIR MINOR","3549","PRIMARY","METALWORKING MACHINERY, NOT ELSEWHERE CLASSIFIED"
"110040511050","AIRS/AFS","4508900042","AIR MINOR","2899","PRIMARY","CHEMICALS AND CHEMICAL PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110040511069","AIRS/AFS","4508900044","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040511363","AIRS/AFS","4509100193","AIR MINOR","7699","PRIMARY","REPAIR SHOPS AND RELATED SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040511372","AIRS/AFS","4509100195","AIR MINOR","7261","PRIMARY","FUNERAL SERVICE AND CREMATORIES"
"110040511390","AIRS/AFS","4509100200","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040511407","AIRS/AFS","4509100202","AIR MINOR","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110040511425","AIR","SC0000004577700000","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110040511425","AIRS/AFS","4577700000","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110040511737","AIRS/AFS","4577700311","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040511862","AIR","SC0000004577700328","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110040511862","AIRS/AFS","4577700328","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110040511942","AIR","SC0000004577700411","AIR EMISSIONS CLASSIFICATION UNKNOWN","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110040511942","AIRS/AFS","4577700411","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110040516466","OSHA-OIS","317891646","OSHA ESTABLISHMENT","2493","PRIMARY","RECONSTITUTED WOOD PRODUCTS"
"110040516466","OSHA-OIS","342957065","OSHA ESTABLISHMENT","2493","PRIMARY","RECONSTITUTED WOOD PRODUCTS"
"110040516466","AIRS/AFS","4506900050","AIR MAJOR","2493","PRIMARY","RECONSTITUTED WOOD PRODUCTS"
"110040516466","OSHA-OIS","317890663","OSHA ESTABLISHMENT","2493","PRIMARY","RECONSTITUTED WOOD PRODUCTS"
"110040521771","AIRS/AFS","4501500104","AIR MAJOR","7374","PRIMARY","COMPUTER PROCESSING AND DATA PREPARATION AND PROCESSING SERVICES"
"110040521771","AIRS/AFS","4501500104","AIR MAJOR","8999","SECONDARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040608134","NPDES","SCD000010","ICIS-NPDES UNPERMITTED","4952","PRIMARY","SEWERAGE SYSTEMS"
"110040608152","NPDES","SCG731100","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110040608170","NPDES","SCG731102","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110040608198","NPDES","SCG731105","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110040631331","AIRS/AFS","4500700214","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040631340","AIRS/AFS","4505700567","AIR MINOR","1423","PRIMARY","CRUSHED AND BROKEN GRANITE"
"110040631340","AIRS/AFS","4505790567","AIR MINOR","1423","PRIMARY","CRUSHED AND BROKEN GRANITE"
"110040631359","AIRS/AFS","4505790569","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040631359","AIRS/AFS","4505700569","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040631368","AIRS/AFS","4507900260","AIR MINOR","5141","PRIMARY","GROCERIES, GENERAL LINE"
"110040631377","AIRS/AFS","4508300498","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040634472","AIRS/AFS","4500700215","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040757641","AIRS/AFS","4507900251","AIR MINOR","3732","PRIMARY","BOAT BUILDING AND REPAIRING"
"110040769095","NPDES","SCD000011","ICIS-NPDES UNPERMITTED","0241","PRIMARY","DAIRY FARMS"
"110040769102","NPDES","SCD000012","ICIS-NPDES UNPERMITTED","0241","PRIMARY","DAIRY FARMS"
"110040769111","NPDES","SCD000013","ICIS-NPDES UNPERMITTED","0241","PRIMARY","DAIRY FARMS"
"110040769120","NPDES","SCD000014","ICIS-NPDES UNPERMITTED","0213","PRIMARY","HOGS"
"110040769139","NPDES","SCD000015","ICIS-NPDES UNPERMITTED","0213","PRIMARY","HOGS"
"110040769157","NPDES","SCD000017","ICIS-NPDES UNPERMITTED","0213","PRIMARY","HOGS"
"110040769166","NPDES","SCG731106","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110040769175","NPDES","SCG731107","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110040769200","NPDES","SCG731110","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110040833854","AIRS/AFS","4503300038","AIR MINOR","0723","PRIMARY","CROP PREPARATION SERVICES FOR MARKET, EXCEPT COTTON GINNING"
"110040833863","AIRS/AFS","4503500100","AIR MINOR","3479","PRIMARY","COATING, ENGRAVING, AND ALLIED SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040833872","AIRS/AFS","4504100131","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110040833881","AIRS/AFS","4505700067","AIR MINOR","2426","PRIMARY","HARDWOOD DIMENSION AND FLOORING MILLS"
"110040833881","AIRS/AFS","4505700067","AIR MINOR","2431","SECONDARY","MILLWORK"
"110040833890","AIRS/AFS","4508300499","AIR MINOR","2429","PRIMARY","SPECIAL PRODUCT SAWMILLS, NOT ELSEWHERE CLASSIFIED"
"110040833934","AIRS/AFS","4505100540","AIR MINOR","3272","SECONDARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110040833934","AIRS/AFS","4505100540","AIR MINOR","3531","PRIMARY","CONSTRUCTION MACHINERY AND EQUIPMENT"
"110040833934","AIRS/AFS","4505190540","AIR MINOR","3272","SECONDARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110040833934","AIRS/AFS","4505190540","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110040833961","AIRS/AFS","4507590088","AIR SYNTHETIC MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110040848303","AIR","SC00099000013","AIR SYNTHETIC MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110040848303","AIRS/AFS","4504590013","AIR SYNTHETIC MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110040863893","AIRS/AFS","4502700021","AIR MAJOR","3053","PRIMARY","GASKETS, PACKING, AND SEALING DEVICES"
"110040866783","AIRS/AFS","4501700030","AIR MAJOR","2821","PRIMARY","PLASTICS MATERIALS, SYNTHETIC RESINS, AND NONVULCANIZABLE ELASTOMERS"
"110040884282","AIRS/AFS","4505300019","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110040884282","AIRS/AFS","4505300525","AIR MINOR","3272","PRIMARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110040884282","SC-EFIS","SC0000001618","STATE MASTER","4911","UNKNOWN","ELECTRIC SERVICES"
"110040899132","AIRS/AFS","4505390271","AIR SYNTHETIC MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110040900040","NPDES","SC0049352","ICIS-NPDES NON-MAJOR","8322","PRIMARY","INDIVIDUAL AND FAMILY SOCIAL SERVICES"
"110040900077","SC-EFIS","SC0000096845","STATE MASTER","9511","UNKNOWN","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT"
"110040900077","AIRS/AFS","4507700062","AIR MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110040900077","SC-EFIS","SC0000096845","STATE MASTER","1794","UNKNOWN","EXCAVATION WORK"
"110040900077","SC-EFIS","SC0000096845","STATE MASTER","1499","UNKNOWN","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110040900077","SC-EFIS","SC0000096845","STATE MASTER","4953","UNKNOWN","REFUSE SYSTEMS"
"110040916113","NPDES","SCR003102","STORM WATER INDUSTRIAL","2824","PRIMARY","MANMADE ORGANIC FIBERS, EXCEPT CELLULOSIC"
"110040916113","NPDES","SCR003102","ICIS-NPDES NON-MAJOR","2824","PRIMARY","MANMADE ORGANIC FIBERS, EXCEPT CELLULOSIC"
"110040916113","SC-EFIS","SC0000053001","STATE MASTER","2824","UNKNOWN","MANMADE ORGANIC FIBERS, EXCEPT CELLULOSIC"
"110040916113","AIRS/AFS","4504700012","AIR MAJOR","2824","PRIMARY","MANMADE ORGANIC FIBERS, EXCEPT CELLULOSIC"
"110040926362","SC-EFIS","SC0000002802","STATE MASTER","3441","UNKNOWN","FABRICATED STRUCTURAL METAL"
"110040926362","TRIS","29678HSSTM2313B","TRI REPORTER","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110040927511","AIRS/AFS","4500700056","AIR SYNTHETIC MINOR","5171","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110040927511","NPDES","SCG340013","ICIS-NPDES NON-MAJOR","5171","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110040927511","SC-EFIS","SC0000001210","STATE MASTER","9999","UNKNOWN","NONCLASSIFIABLE ESTABLISHMENTS"
"110040927539","AIRS/AFS","4500700096","AIR SYNTHETIC MINOR","8221","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110040927539","SC-EFIS","SC0000000631","STATE MASTER","8221","UNKNOWN","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110040929216","SC-EFIS","SC0000001141","STATE MASTER","2435","UNKNOWN","HARDWOOD VENEER AND PLYWOOD"
"110040929216","AIRS/AFS","4500900001","AIR MINOR","2435","PRIMARY","HARDWOOD VENEER AND PLYWOOD"
"110040943478","SC-EFIS","SC0000001637","STATE MASTER","3732","UNKNOWN","BOAT BUILDING AND REPAIRING"
"110041019509","SC-EFIS","SC0000002730","STATE MASTER","3083","UNKNOWN","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110041019509","ICIS","16021","FORMAL ENFORCEMENT ACTION","3083","PRIMARY","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110041019509","AIRS/AFS","4504900001","AIR MAJOR","3083","PRIMARY","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110041019509","NPDES","SC0001830","ICIS-NPDES NON-MAJOR","3083","PRIMARY","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110041026181","AIRS/AFS","4500390046","AIR SYNTHETIC MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110041047033","AIRS/AFS","4503500017","AIR MAJOR","2421","PRIMARY","SAWMILLS AND PLANING MILLS, GENERAL"
"110041047033","SC-EFIS","SC0000002423","STATE MASTER","2421","UNKNOWN","SAWMILLS AND PLANING MILLS, GENERAL"
"110041060945","AIRS/AFS","4507900130","AIR SYNTHETIC MINOR","2098","PRIMARY","MACARONI, SPAGHETTI, VERMICELLI, AND NOODLES"
"110041061052","AIRS/AFS","4504700009","AIR MAJOR","3321","PRIMARY","GRAY AND DUCTILE IRON FOUNDRIES"
"110041104603","AIRS/AFS","4500300029","AIR SYNTHETIC MINOR","1455","SECONDARY","KAOLIN AND BALL CLAY"
"110041104603","AIRS/AFS","4500300029","AIR SYNTHETIC MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110041104603","NPDES","SCG730141","ICIS-NPDES NON-MAJOR","1455","PRIMARY","KAOLIN AND BALL CLAY"
"110041198619","SC-EFIS","SC0000002777","STATE MASTER","2951","UNKNOWN","ASPHALT PAVING MIXTURES AND BLOCKS"
"110041198619","AIRS/AFS","4508390091","AIR SYNTHETIC MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110041198619","AIRS/AFS","4577700091","AIR SYNTHETIC MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
